"","difMedia","difSd","erroInv","erroInvConf","erroInvProp","diffErro","conf_t","conf_ks","conf_graybill","inv_t","inv_ks","inv_graybill"
"1",0,0.1,7.6868,7.685075,7.694466,0.00172499999999985,0.506938475111575,0.999643683706493,0.4831833,0.498358524502956,0.999903662088496,0.52450122
"2",0,0.2,7.6868,7.683873,7.738033,0.00292699999999988,0.533642516161192,0.991774712185475,0.5247215,0.520875206587594,0.991932567302509,0.4766345
"3",0,0.3,7.6868,7.688409,7.707944,-0.00160900000000014,0.517692594707134,0.976120186112876,0.5472421,0.525475407530383,0.925684834471488,0.5454766
"4",0,0.4,7.6868,7.701323,7.739005,-0.0145230000000001,0.454387460461333,0.95218588272424,0.437431,0.431625114449658,0.7371227100739,0.44260227
"5",0,0.5,7.6868,7.68561,7.780418,0.00118999999999982,0.482514924176961,0.921158164932463,0.482786235,0.484073337784861,0.455222004977404,0.50252783
"6",0,0.6,7.6868,7.685796,7.787473,0.00100399999999988,0.465700514476626,0.868151226803823,0.5398105,0.517087405785353,0.279214987508694,0.5345229
"7",0,0.7,7.6868,7.711875,7.868767,-0.0250750000000001,0.497823413313564,0.79885701005713,0.5370606,0.481660302296628,0.138540716848034,0.494473323
"8",0,0.8,7.6868,7.7368,7.953067,-0.0500000000000002,0.478723539203577,0.740062526872661,0.4779085,0.470116629503701,0.0825108909637299,0.4500664
"9",0,0.9,7.6868,7.746521,7.994049,-0.0597210000000001,0.506475324495544,0.685311022222867,0.4698771,0.495543754273606,0.0362901156803402,0.4642233
"10",0,1,7.6868,7.764252,8.194643,-0.0774520000000001,0.478647287171873,0.606903611898449,0.48558541,0.480737067307139,0.0147158460860572,0.449402518
"11",0.1,0.1,7.6868,7.692013,7.568556,-0.00521300000000016,1.14361058781306e-11,0.954903983184925,0.077080847,2.60574732152978e-92,0.68724075419929,2.59611218e-13
"12",0.1,0.2,7.6868,7.682949,7.572343,0.00385099999999985,0.000123929098575602,0.940054516442172,0.17147798,7.58969116231212e-27,0.635480532765488,2.774511733e-08
"13",0.1,0.3,7.6868,7.674107,7.58847,0.0126929999999999,0.0117340217400309,0.901925111852495,0.21214191,4.86508429894939e-11,0.595203061960513,2.528411604e-06
"14",0.1,0.4,7.6868,7.720751,7.665408,-0.0339510000000002,0.0497931705746901,0.868450683946404,0.27422083,8.09222813786533e-07,0.527083429132258,0.00019734804143
"15",0.1,0.5,7.6868,7.69297,7.657832,-0.00617000000000013,0.126968397864786,0.839124083285871,0.29086563,0.000364585234420641,0.490253806182527,0.0019857299885
"16",0.1,0.6,7.6868,7.704019,7.718909,-0.0172190000000001,0.257402019044638,0.827430599124741,0.38932075,0.00100423115386879,0.381210032275212,0.00550023228
"17",0.1,0.7,7.6868,7.727118,7.764744,-0.0403180000000001,0.237668939040298,0.790932829060081,0.347036638,0.00447480811022135,0.25262630484082,0.01307949956
