"","difMedia","difSd","erroInv","erroInvConf","erroInvProp","diffErro","conf_t","conf_ks","conf_graybill","inv_t","inv_ks","inv_graybill"
"1",0,0.1,7.8316,7.832999,7.836464,-0.00139900000000009,0.50445947976618,0.999557563319883,0.5226896,0.509842333835298,0.999912933323976,0.4779607
"2",0,0.2,7.8316,7.835089,7.840104,-0.00348900000000008,0.496867287717103,0.994523451150973,0.5114277,0.461920520646828,0.991776625207544,0.4515364
"3",0,0.3,7.8316,7.835938,7.86392,-0.0043380000000001,0.529944078365697,0.978991459154288,0.5074087,0.476326739154881,0.875008011690204,0.46246613
"4",0,0.4,7.8316,7.82747,7.870306,0.00412999999999991,0.482277922914114,0.954401136857532,0.47258799,0.481985446380279,0.622919859576658,0.45563613
"5",0,0.5,7.8316,7.834967,7.90306,-0.00336700000000012,0.512574487332138,0.90876119732622,0.45938366,0.53336982522525,0.317680977358998,0.5081488
"6",0,0.6,7.8316,7.842278,7.918994,-0.0106780000000001,0.502668321117521,0.807671060712191,0.49000877,0.50228503134387,0.140009204017147,0.4776712
"7",0,0.7,7.8316,7.835887,7.957183,-0.00428700000000018,0.514630388604722,0.795267836867325,0.49011082,0.509332114660607,0.0534504703536877,0.4499891
"8",0,0.8,7.8316,7.847,7.991364,-0.0154000000000001,0.544846355984731,0.672139961297269,0.534945229,0.573272642973748,0.0196625584815474,0.47326744
"9",0,0.9,7.8316,7.862344,8.048008,-0.0307440000000001,0.514997250740933,0.638923358912937,0.48450697,0.536431496722083,0.00449212242777818,0.48329699
"10",0,1,7.8316,7.855902,8.091669,-0.0243020000000001,0.509414524034103,0.60527196936833,0.51148921,0.516498558617073,0.00126669436073542,0.46675618
"11",0.1,0.1,7.8316,7.839866,7.777993,-0.00826600000000012,1.17467846264793e-12,0.957544127863981,0.08817431,1.97317059350227e-140,0.509850592987943,9.8713053108e-21
"12",0.1,0.2,7.8316,7.828666,7.771101,0.00293399999999993,0.00011746097482497,0.917608403690307,0.15245117,4.00215977348339e-40,0.476085056191602,9.20600810658e-13
"13",0.1,0.3,7.8316,7.821839,7.795286,0.00976099999999986,0.00970547840319492,0.915740816180234,0.21483497,7.61794701714936e-18,0.416932632940009,2.851713312726e-08
"14",0.1,0.4,7.8316,7.832447,7.794938,-0.000847000000000096,0.0870531899644436,0.902086632962334,0.28597212,1.32714350622344e-10,0.392342703832994,9.147719128631e-07
"15",0.1,0.5,7.8316,7.858459,7.865454,-0.0268590000000001,0.135866344440562,0.834923552725584,0.33113996,1.70909339469689e-06,0.356520797410747,2.68390462211e-05
"16",0.1,0.6,7.8316,7.836525,7.871343,-0.00492500000000014,0.230477029213768,0.807393050743093,0.3743865,3.23060356390979e-05,0.235241921400112,0.000401714319384
"17",0.1,0.7,7.8316,7.824615,7.894793,0.0069849999999999,0.270046061283586,0.71301808006001,0.37826191,0.000653981658962049,0.128190024219111,0.0010384408014
"18",0.1,0.8,7.8316,7.860734,7.921226,-0.0291340000000001,0.23779559663294,0.717544649764453,0.3903621,0.00102621981715277,0.0535424236934686,0.001746709220511
"19",0.1,0.9,7.8316,7.840923,7.975355,-0.00932300000000011,0.348907078142036,0.63291430393157,0.47219249,0.00943424256117178,0.0224815459871385,0.01091164711592
"20",0.1,1,7.8316,7.864967,8.027529,-0.0333670000000001,0.344872332947637,0.595707983701084,0.40985415,0.0276443844926351,0.00617262702733134,0.0206791581526
"21",0.2,0.1,7.8316,7.81609,7.725453,0.0155099999999998,1.80794214547087e-26,0.70994681587113,0.045505703,0,0.0377478247467702,4.3524665926123e-27
