"","difMedia","difSd","erroInv","erroInvConf","erroInvProp","diffErro","conf_t","conf_ks","conf_graybill","inv_t","inv_ks","inv_graybill"
"1",0,0.1,7.0343,7.035389,7.028079,-0.00108900000000005,0.54804648408308,0.99941063080358,0.54174249,0.497579524520232,0.999940472414043,0.504610956
"2",0,0.2,7.0343,7.034337,7.04648,-3.70000000000026e-05,0.509487805895908,0.995135464824456,0.5275856,0.448365372325896,0.978803581074942,0.49044388
"3",0,0.3,7.0343,7.044518,7.057887,-0.010218,0.503470416299513,0.982835298014766,0.5095906,0.486127658433785,0.842957218076323,0.5013238
"4",0,0.4,7.0343,7.029047,7.102638,0.00525300000000001,0.487496369665617,0.954109859178491,0.50995347,0.442511273231657,0.52792853691183,0.52023322
"5",0,0.5,7.0343,7.046222,7.173733,-0.011922,0.458973478152559,0.905589426698064,0.484088225,0.51853515269215,0.326580594024549,0.478885
"6",0,0.6,7.0343,7.047737,7.154301,-0.013437,0.542675970989757,0.871966039537303,0.53417079,0.503510950788234,0.152820357464319,0.52387856
"7",0,0.7,7.0343,7.058222,7.181467,-0.023922,0.488532073050638,0.819967484138063,0.50376124,0.537987768104877,0.0706723712160048,0.52984295
"8",0,0.8,7.0343,7.064031,7.302587,-0.0297309999999999,0.508673814634128,0.72601124404128,0.4815666,0.544811135152864,0.0265244404105898,0.52285733
"9",0,0.9,7.0343,7.075116,7.314708,-0.040816,0.53992435124229,0.628246242978393,0.47210479,0.518822958747076,0.00687863465044226,0.55153079
"10",0,1,7.0343,7.069399,7.36192,-0.0350990000000001,0.465631055771466,0.609249536062118,0.46154851,0.441532229525485,0.0044631485740744,0.441072496
"11",0.1,0.1,7.0343,7.04176,7.00004,-0.00746000000000001,9.00574684667005e-12,0.96706809177381,0.07942019,8.25643563133904e-111,0.634292482952972,5.675987181969e-16
"12",0.1,0.2,7.0343,7.054332,7.004149,-0.020032,0.000219032149485861,0.947352519682074,0.15684202,6.30913680092335e-33,0.552754122668547,1.1832488647117e-10
"13",0.1,0.3,7.0343,7.048994,7.01933,-0.014694,0.0126347906069135,0.90284447922367,0.2143311,1.32772119953382e-15,0.526794485857248,2.4559349191069e-07
"14",0.1,0.4,7.0343,7.034298,7.04261,2.00000000000422e-06,0.085276835949754,0.909535018567925,0.23724776,3.37805744266101e-08,0.507747565975499,3.789332039058e-05
"15",0.1,0.5,7.0343,7.049038,7.098519,-0.014738,0.121554759673587,0.855602770412072,0.32668804,4.43687564656071e-05,0.423236223232897,0.000574685038853
"16",0.1,0.6,7.0343,7.080844,7.13579,-0.046544,0.242092548327424,0.840171155199943,0.38115656,0.00087097610780915,0.270300180020121,0.0022918870723
"17",0.1,0.7,7.0343,7.064441,7.153911,-0.030141,0.270628285603435,0.769526671014483,0.387106655,0.00208898431629357,0.168288357351784,0.00577575727
"18",0.1,0.8,7.0343,7.072005,7.166017,-0.037705,0.331065435731328,0.721096357364778,0.41324718,0.0158577724841243,0.0724679494414783,0.021771542064
"19",0.1,0.9,7.0343,7.055804,7.269152,-0.021504,0.35851688169734,0.661571056294213,0.42262309,0.01577803933827,0.0314894346679786,0.02105205661
"20",0.1,1,7.0343,7.091617,7.409936,-0.057317,0.39432620501399,0.634282158606217,0.42741193,0.0308637832144315,0.010962860709763,0.0269496952
"21",0.2,0.1,7.0343,7.112312,6.949987,-0.078012,3.00526409133285e-27,0.770254455023387,0.043158102,1.36444391791441e-273,0.0962635930779203,4.4006428983e-22
"22",0.2,0.2,7.0343,7.056412,6.958861,-0.022112,1.65966791476607e-11,0.730630762562274,0.07483047,2.01825238476978e-109,0.103995551296869,4.279764733779e-16
"23",0.2,0.3,7.0343,7.065827,6.972978,-0.031527,7.64574695473825e-06,0.724860973495647,0.097140433,3.07582685595309e-55,0.0974950152835119,1.87702658533e-13
"24",0.2,0.4,7.0343,7.053743,6.999647,-0.019443,0.000700566974536745,0.70934518958354,0.15468109,4.72508582531244e-32,0.0967482028208312,2.759564819292e-11
"25",0.2,0.5,7.0343,7.092047,7.039465,-0.057747,0.0102668557637745,0.687082756252039,0.196747321,1.13072865030901e-20,0.0918207872832981,8.19658691548e-09
"26",0.2,0.6,7.0343,7.107981,7.071018,-0.073681,0.0311680706190497,0.646842205387978,0.21996107,7.75894065974817e-14,0.0813724024944064,2.96633304883e-07
"27",0.2,0.7,7.0343,7.049744,7.06311,-0.015444,0.0513221150164955,0.634850577693971,0.27401198,7.1649008202662e-12,0.0777601314893482,8.92230684216e-07
"28",0.2,0.8,7.0343,7.112116,7.115521,-0.077816,0.0666935587008228,0.583988232805742,0.27481272,8.06910327182049e-09,0.0585220659701367,2.0995981807432e-05
"29",0.2,0.9,7.0343,7.115105,7.236956,-0.080805,0.129888725182673,0.557547332307383,0.31294637,5.80292934759945e-07,0.0387420314493654,0.00013108995968521
"30",0.2,1,7.0343,7.114895,7.328711,-0.080595,0.125083651302696,0.547822349717321,0.2760334,1.60467104120748e-05,0.0217096969198247,0.00032979133278
"31",0.3,0.1,7.0343,7.179908,6.921108,-0.145608,7.72614294024499e-46,0.448069280363983,0.042144083,0,0.00755921592523129,9.5649672446e-25
"32",0.3,0.2,7.0343,7.106766,6.925725,-0.072466,9.85059801171485e-22,0.453891249871032,0.05920872,8.21250371684015e-202,0.00836386835258063,9.63741529553e-20
"33",0.3,0.3,7.0343,7.142502,6.931708,-0.108202,2.66897422259498e-12,0.479044927593864,0.09214979,4.97007531018608e-110,0.008451587338713,6.32947542106e-17
"34",0.3,0.4,7.0343,7.144349,6.990995,-0.110049,3.74872402346369e-08,0.489103038347804,0.1119381,1.85709564979763e-61,0.00735221527763799,5.198897958e-14
"35",0.3,0.5,7.0343,7.155647,7.008235,-0.121347,3.08324489546292e-05,0.467905937462144,0.149487208,6.75897250480303e-46,0.00765451368795864,2.3996364985e-12
"36",0.3,0.6,7.0343,7.121204,7.012019,-0.086904,0.000783646167454255,0.499739930143283,0.14381057,3.68693895852365e-31,0.00930024126351081,6.2460541905e-11
"37",0.3,0.7,7.0343,7.181831,7.034647,-0.147531,0.001852912008008,0.451390837772021,0.158622949,2.29359973728761e-24,0.00605511763635302,9.4520879841e-10
"38",0.3,0.8,7.0343,7.15944,7.087932,-0.12514,0.00608498028995473,0.478812332329828,0.21397849,1.3048212263448e-15,0.00721769903916394,3.06314697e-08
"39",0.3,0.9,7.0343,7.173133,7.189152,-0.138833,0.0191718325638042,0.418636653488267,0.24809313,3.95996744371747e-15,0.00582291293920148,1.197975872241e-07
