"","difMedia","difSd","erroInv","erroInvConf","erroInvProp","diffErro","conf_t","conf_ks","conf_graybill","inv_t","inv_ks","inv_graybill"
"80",0.7,1,4.5013,4.551459,4.505981,-0.0501590000000003,1.65971915075455e-75,1.52303205602777e-10,0.032508533,0,0,2.00534763929e-30
"81",0.8,0.1,4.5013,4.571696,4.504264,-0.0703960000000003,0,1.80300219199125e-15,0.0031133096,0,0,7.67261079896e-59
"82",0.8,0.2,4.5013,4.549134,4.505061,-0.0478340000000003,0,3.79751785573035e-14,0.0073051817,0,0,2.470248729614e-51
"83",0.8,0.3,4.5013,4.544959,4.504815,-0.0436590000000003,0,1.68220992691204e-14,0.0084952481,0,0,4.91747056837e-47
"84",0.8,0.4,4.5013,4.557867,4.504615,-0.0565670000000003,2.68277645691797e-321,8.45268299798363e-14,0.012329651,0,0,1.217742652357e-42
"85",0.8,0.5,4.5013,4.555562,4.505568,-0.0542620000000004,1.66797956457292e-254,1.67366120962242e-14,0.015322951,0,0,1.8730261313574e-40
"86",0.8,0.6,4.5013,4.571973,4.503041,-0.0706730000000004,5.66724723136396e-204,4.71331862428315e-13,0.0173513455,0,0,2.168868254646e-38
"87",0.8,0.7,4.5013,4.564355,4.505175,-0.0630550000000003,5.01885303088526e-168,4.31477076290321e-14,0.020982826,0,0,1.18931059402309e-35
"88",0.8,0.8,4.5013,4.576213,4.508842,-0.0749130000000004,6.16935366028037e-135,1.29963817485645e-13,0.026233197,0,0,3.572991546902e-35
"89",0.8,0.9,4.5013,4.571173,4.50322,-0.0698730000000004,1.06443473846554e-113,1.55630175413535e-12,0.02757475,0,0,1.377690385237e-33
"90",0.8,1,4.5013,4.546156,4.501207,-0.0448560000000004,2.80121992580816e-93,9.5057073323801e-13,0.033694796,0,0,1.32038039151224e-31
"91",0.9,0.1,4.5013,4.556895,4.504918,-0.0555950000000004,0,1.11022302462516e-17,0.0028451967,0,0,1.447624340675e-60
"92",0.9,0.2,4.5013,4.579694,4.504978,-0.0783940000000004,0,1.77635683940025e-17,0.005912155,0,0,7.543383936318e-53
"93",0.9,0.3,4.5013,4.575381,4.505121,-0.0740810000000004,0,4.44089209850063e-18,0.0084732255,0,0,1.08859591906174e-47
"94",0.9,0.4,4.5013,4.59139,4.506478,-0.0900900000000004,0,0,0.012118201,0,0,9.7515637172e-45
"95",0.9,0.5,4.5013,4.545512,4.505266,-0.0442120000000004,4.03481435557595e-292,1.55431223447522e-17,0.0135990847,0,0,3.72190077703e-42
"96",0.9,0.6,4.5013,4.578131,4.509242,-0.0768310000000004,1.32961588098226e-227,3.79696274421804e-16,0.016145708,0,0,1.068415867175e-39
"97",0.9,0.7,4.5013,4.569304,4.503944,-0.0680040000000004,4.27054360763096e-180,1.51101353651484e-14,0.02023145,0,0,2.569374697727e-38
"98",0.9,0.8,4.5013,4.584421,4.502493,-0.0831210000000004,4.27428637802327e-154,5.75095526755831e-16,0.025490826,0,0,1.1038968671352e-36
"99",0.9,0.9,4.5013,4.586792,4.506166,-0.0854920000000004,1.98421343536205e-131,1.04360964314765e-16,0.022145195,0,0,3.32814416043e-35
"100",0.9,1,4.5013,4.602945,4.501301,-0.101645,1.34227586537268e-113,1.91180404840452e-15,0.0285332606,0,0,9.17841047633e-34
"101",1,0.1,4.5013,4.60274,4.50495,-0.10144,0,0,0.0027057824,0,0,4.91559518541e-61
"102",1,0.2,4.5013,4.581734,4.505147,-0.0804340000000004,0,0,0.00479141188,0,0,2.00585257469e-54
"103",1,0.3,4.5013,4.571811,4.504852,-0.0705110000000004,0,0,0.0080758677,0,0,6.172772052132e-49
"104",1,0.4,4.5013,4.589088,4.506641,-0.0877880000000004,0,0,0.009685305,0,0,2.89096466765e-45
"105",1,0.5,4.5013,4.593838,4.506851,-0.0925380000000003,3.19135451016577e-313,0,0.013147594,0,0,7.334724626633e-43
"106",1,0.6,4.5013,4.582912,4.505161,-0.0816120000000004,1.48787471123896e-248,0,0.015848152,0,0,1.2953625865e-41
"107",1,0.7,4.5013,4.596556,4.509061,-0.0952560000000004,8.06671778206415e-225,8.88178419700125e-18,0.017546638,0,0,3.66333674809e-39
"108",1,0.8,4.5013,4.581214,4.505704,-0.0799140000000004,1.48073965491317e-183,0,0.019116552,0,0,3.022407048307e-37
"109",1,0.9,4.5013,4.590438,4.507276,-0.0891380000000003,3.04606039160339e-152,1.11022302462516e-17,0.021625702,0,0,1.9345231212e-36
"110",1,1,4.5013,4.574809,4.503307,-0.0735090000000004,3.70249891269115e-133,5.55111512312578e-18,0.0267472444,0,0,3.76776707408e-35
